subid,trial,target,leftpic,rightpic,chosenside,chosenpic,correct,date,time,rt
8,34,B1,D1,B1,R,B1,Y,11/19/2018,15:51:09,2949
8,35,C1,C1,I1,L,C1,Y,11/19/2018,15:51:11,4897
8,36,I1,I1,A1,L,I1,Y,11/19/2018,15:51:09,7915
8,37,H1,E1,H1,R,H1,Y,11/19/2018,15:51:11,4399
8,38,E1,E1,I1,L,E1,Y,11/19/2018,15:51:09,3276
8,39,G1,G1,C1,L,G1,Y,11/19/2018,15:51:11,2620
9,0,apple,apple,banana,L,apple,Y,12/18/2018,16:21:21,13713
9,1,artichoke,onion,artichoke,R,artichoke,Y,12/18/2018,16:21:20,29595
9,2,onion,artichoke,onion,R,onion,Y,12/18/2018,16:21:21,17807
9,3,apple,apple,banana,L,apple,Y,12/18/2018,16:21:20,6553
9,4,artichoke,onion,artichoke,R,artichoke,Y,12/18/2018,16:21:21,5993
9,5,onion,artichoke,onion,R,onion,Y,12/18/2018,16:21:20,6138
9,0,B1,K1,B1,R,B1,Y,12/18/2018,16:21:21,7087
9,1,G1,G1,K1,L,G1,Y,12/18/2018,16:21:20,8104
9,2,F1,K1,F1,R,F1,Y,12/18/2018,16:21:21,8579
9,3,I1,I1,A1,L,I1,Y,12/18/2018,16:21:20,7576
9,4,D1,F1,D1,R,D1,Y,12/18/2018,16:21:21,8823
9,5,H1,C1,H1,R,H1,Y,12/18/2018,16:21:20,28247
9,6,E1,E1,H1,L,E1,Y,12/18/2018,16:21:21,10086
9,7,A1,K1,A1,R,A1,Y,12/18/2018,16:21:20,6756
9,8,C1,C1,I1,L,C1,Y,12/18/2018,16:21:21,9946
9,9,K1,D1,K1,R,K1,Y,12/18/2018,16:21:20,10148
9,10,F1,F1,G1,L,F1,Y,12/18/2018,16:21:20,11223
9,11,H1,H1,A1,L,H1,Y,12/18/2018,16:21:21,8014
9,12,D1,D1,E1,L,D1,Y,12/18/2018,16:21:20,10652
9,13,A1,A1,H1,L,A1,Y,12/18/2018,16:21:21,6627
9,14,E1,B1,E1,R,E1,Y,12/18/2018,16:21:20,6067
9,15,K1,F1,K1,R,K1,Y,12/18/2018,16:21:21,7015
9,16,B1,B1,D1,L,B1,Y,12/18/2018,16:21:20,5555
9,17,G1,C1,G1,R,G1,Y,12/18/2018,16:21:21,4428
9,18,C1,H1,C1,R,C1,Y,12/18/2018,16:21:20,3333
9,19,I1,I1,B1,L,I1,Y,12/18/2018,16:21:21,10913
9,20,C1,E1,C1,R,C1,Y,12/18/2018,16:21:21,6780
9,21,G1,D1,G1,R,G1,Y,12/18/2018,16:21:20,4365
9,22,B1,C1,B1,R,B1,Y,12/18/2018,16:21:21,4608
9,23,A1,A1,I1,L,A1,Y,12/18/2018,16:21:20,3406
9,24,D1,K1,D1,R,D1,Y,12/18/2018,16:21:21,3254
9,25,H1,H1,E1,L,H1,Y,12/18/2018,16:21:20,4452
9,26,F1,C1,F1,R,F1,Y,12/18/2018,16:21:21,3788
9,27,K1,A1,K1,R,K1,Y,12/18/2018,16:21:20,7436
9,28,E1,E1,A1,L,E1,Y,12/18/2018,16:21:21,8713
9,29,I1,C1,I1,R,I1,Y,12/18/2018,16:21:20,2899
9,30,F1,B1,F1,R,F1,Y,12/18/2018,16:21:20,9595
9,31,K1,B1,K1,R,K1,Y,12/18/2018,16:21:21,5921
9,32,E1,I1,E1,R,E1,Y,12/18/2018,16:21:20,7553
9,33,G1,E1,G1,R,G1,Y,12/18/2018,16:21:21,6489
9,34,D1,H1,D1,R,D1,Y,12/18/2018,16:21:20,4640
9,35,I1,I1,E1,L,I1,Y,12/18/2018,16:21:21,4249
9,36,C1,A1,C1,R,C1,Y,12/18/2018,16:21:20,4660
9,37,A1,A1,D1,L,A1,Y,12/18/2018,16:21:21,5857
9,38,B1,B1,I1,L,B1,Y,12/18/2018,16:21:20,3291
9,39,H1,D1,H1,R,H1,Y,12/18/2018,16:21:21,6718
10,0,apple,banana,apple,R,apple,Y,12/20/2018,11:01:58,2898
10,1,artichoke,artichoke,onion,L,artichoke,Y,12/20/2018,11:01:55,4242
10,2,onion,onion,artichoke,L,onion,Y,12/20/2018,11:01:58,2346
10,3,apple,banana,apple,R,apple,Y,12/20/2018,11:01:55,1692
10,4,artichoke,artichoke,onion,L,artichoke,Y,12/20/2018,11:01:58,2435
10,5,onion,onion,artichoke,L,onion,Y,12/20/2018,11:01:55,2171
10,0,E1,A1,E1,R,E1,Y,12/20/2018,11:01:58,8630
10,1,H1,E1,H1,R,H1,Y,12/20/2018,11:01:55,4161
10,2,D1,D1,F1,L,D1,Y,12/20/2018,11:01:58,4606
10,3,C1,C1,A1,L,C1,Y,12/20/2018,11:01:55,4473
10,4,K1,D1,K1,R,K1,Y,12/20/2018,11:01:58,4419
10,5,I1,I1,E1,L,I1,Y,12/20/2018,11:01:55,6598
10,6,B1,B1,K1,L,B1,Y,12/20/2018,11:01:58,3632
10,7,F1,K1,F1,R,F1,Y,12/20/2018,11:01:55,5522
10,8,G1,D1,G1,R,G1,Y,12/20/2018,11:01:58,4201
10,9,A1,H1,A1,R,A1,Y,12/20/2018,11:01:55,3805
10,10,G1,G1,K1,L,G1,Y,12/20/2018,11:01:55,4453
10,11,H1,H1,D1,L,H1,Y,12/20/2018,11:01:58,4200
10,12,E1,E1,H1,L,E1,Y,12/20/2018,11:01:55,3041
10,13,F1,B1,F1,R,F1,Y,12/20/2018,11:01:58,8469
10,14,D1,K1,D1,R,D1,Y,12/20/2018,11:01:55,8478
10,15,I1,I1,B1,L,I1,Y,12/20/2018,11:01:58,2593
10,16,K1,F1,K1,R,K1,Y,12/20/2018,11:01:55,5401
10,17,A1,A1,K1,L,A1,Y,12/20/2018,11:01:58,3558
10,18,B1,D1,B1,R,B1,Y,12/20/2018,11:01:55,4545
10,19,C1,I1,C1,R,C1,Y,12/20/2018,11:01:58,4658
10,20,E1,I1,E1,R,E1,Y,12/20/2018,11:01:58,4011
10,21,F1,G1,F1,R,F1,Y,12/20/2018,11:01:55,5140
10,22,G1,G1,E1,L,G1,Y,12/20/2018,11:01:58,5119
10,23,C1,H1,C1,R,C1,Y,12/20/2018,11:01:55,8558
10,24,K1,A1,K1,R,K1,Y,12/20/2018,11:01:58,2512
10,25,H1,A1,H1,R,H1,Y,12/20/2018,11:01:55,3474
10,26,B1,B1,C1,L,B1,Y,12/20/2018,11:01:58,2505
10,27,A1,D1,A1,R,A1,Y,12/20/2018,11:01:55,6519
10,28,D1,E1,D1,R,D1,Y,12/20/2018,11:01:58,2683
10,29,I1,A1,I1,R,I1,Y,12/20/2018,11:01:55,9480
10,30,E1,E1,B1,L,E1,Y,12/20/2018,11:01:55,4333
10,31,H1,C1,H1,R,H1,Y,12/20/2018,11:01:58,2957
10,32,G1,G1,C1,L,G1,Y,12/20/2018,11:01:55,2180
10,33,A1,A1,I1,L,A1,Y,12/20/2018,11:01:58,1938
10,34,D1,D1,H1,L,D1,Y,12/20/2018,11:01:55,3281
10,35,F1,F1,C1,L,F1,Y,12/20/2018,11:01:58,3762
10,36,B1,I1,B1,R,B1,Y,12/20/2018,11:01:55,2355
10,37,C1,C1,E1,L,C1,Y,12/20/2018,11:01:58,2649
10,38,K1,B1,K1,R,K1,Y,12/20/2018,11:01:55,3073
10,39,I1,C1,I1,R,I1,Y,12/20/2018,11:01:58,2052
11,0,apple,banana,apple,R,apple,Y,1/4/2019,10:13:23,6761
11,1,artichoke,onion,artichoke,R,artichoke,Y,1/4/2019,10:13:19,11367
11,2,onion,onion,artichoke,L,onion,Y,1/4/2019,10:13:23,7166
11,3,apple,apple,banana,L,apple,Y,1/4/2019,10:13:19,4085
11,4,artichoke,artichoke,onion,L,artichoke,Y,1/4/2019,10:13:23,4356
11,5,onion,artichoke,onion,R,onion,Y,1/4/2019,10:13:19,19576
11,0,D1,F1,D1,L,F1,N,1/4/2019,10:13:23,1742
11,1,E1,B1,E1,R,E1,Y,1/4/2019,10:13:19,15897
11,2,K1,F1,K1,R,K1,Y,1/4/2019,10:13:23,5610
11,3,B1,B1,C1,L,B1,Y,1/4/2019,10:13:19,10469
11,4,G1,G1,E1,L,G1,Y,1/4/2019,10:13:23,10268
11,5,C1,C1,E1,L,C1,Y,1/4/2019,10:13:19,5437
11,6,F1,F1,G1,L,F1,Y,1/4/2019,10:13:23,7981
11,7,H1,H1,A1,L,H1,Y,1/4/2019,10:13:19,26713
11,8,A1,A1,H1,L,A1,Y,1/4/2019,10:13:23,4945
11,9,I1,B1,I1,R,I1,Y,1/4/2019,10:13:19,9576
11,10,D1,E1,D1,R,D1,Y,1/4/2019,10:13:19,18152
11,11,I1,I1,A1,L,I1,Y,1/4/2019,10:13:23,4787
11,12,G1,C1,G1,R,G1,Y,1/4/2019,10:13:19,16743
11,13,E1,E1,A1,L,E1,Y,1/4/2019,10:13:23,7599
11,14,F1,B1,F1,R,F1,Y,1/4/2019,10:13:19,10397
11,15,H1,H1,D1,L,H1,Y,1/4/2019,10:13:23,6200
11,16,K1,D1,K1,R,K1,Y,1/4/2019,10:13:19,8174
11,17,C1,C1,A1,L,C1,Y,1/4/2019,10:13:23,11602
11,18,A1,A1,I1,L,A1,Y,1/4/2019,10:13:19,8902
11,19,B1,K1,B1,R,B1,Y,1/4/2019,10:13:23,6316
11,20,G1,G1,D1,L,G1,Y,1/4/2019,10:13:23,5287
11,21,I1,I1,E1,L,I1,Y,1/4/2019,10:13:19,15258
11,22,D1,D1,K1,L,D1,Y,1/4/2019,10:13:23,7314
11,23,B1,D1,B1,R,B1,Y,1/4/2019,10:13:19,6326
11,24,K1,A1,K1,R,K1,Y,1/4/2019,10:13:23,3664
11,25,E1,H1,E1,R,E1,Y,1/4/2019,10:13:19,8216
11,26,A1,A1,D1,L,A1,Y,1/4/2019,10:13:23,7668
11,27,H1,H1,E1,L,H1,Y,1/4/2019,10:13:19,11597
11,28,F1,F1,K1,L,F1,Y,1/4/2019,10:13:23,6528
11,29,C1,C1,I1,L,C1,Y,1/4/2019,10:13:19,4573
11,30,A1,K1,A1,R,A1,Y,1/4/2019,10:13:19,6382
11,31,E1,E1,I1,L,E1,Y,1/4/2019,10:13:23,4263
11,32,K1,K1,B1,L,K1,Y,1/4/2019,10:13:19,77374
11,33,H1,C1,H1,R,H1,Y,1/4/2019,10:13:23,7605
11,34,D1,H1,D1,R,D1,Y,1/4/2019,10:13:19,7197
11,35,I1,I1,C1,L,I1,Y,1/4/2019,10:13:23,3802
11,36,G1,K1,G1,R,G1,Y,1/4/2019,10:13:19,8124
11,37,B1,B1,I1,L,B1,Y,1/4/2019,10:13:23,4382
11,38,F1,F1,C1,L,F1,Y,1/4/2019,10:13:19,7289
11,39,C1,C1,H1,L,C1,Y,1/4/2019,10:13:23,3821
12,0,apple,apple,banana,L,apple,Y,1/4/2019,11:08:04,6971
12,1,artichoke,onion,artichoke,R,artichoke,Y,1/4/2019,11:08:01,8670
12,2,onion,onion,artichoke,L,onion,Y,1/4/2019,11:08:04,11113
12,3,apple,apple,banana,L,apple,Y,1/4/2019,11:08:01,4626
12,4,artichoke,artichoke,onion,L,artichoke,Y,1/4/2019,11:08:04,5921
12,5,onion,artichoke,onion,R,onion,Y,1/4/2019,11:08:01,4944
12,0,H1,A1,H1,R,H1,Y,1/4/2019,11:08:04,16388
12,1,G1,G1,C1,R,C1,N,1/4/2019,11:08:01,5750
12,2,D1,D1,E1,L,D1,Y,1/4/2019,11:08:04,4251
12,3,I1,I1,B1,L,I1,Y,1/4/2019,11:08:01,8348
12,4,C1,A1,C1,R,C1,Y,1/4/2019,11:08:04,3765
12,5,B1,D1,B1,R,B1,Y,1/4/2019,11:08:01,7877
12,6,A1,D1,A1,R,A1,Y,1/4/2019,11:08:04,5472
12,7,K1,K1,A1,L,K1,Y,1/4/2019,11:08:01,7336
12,8,F1,F1,C1,R,C1,N,1/4/2019,11:08:04,6756
12,9,E1,A1,E1,L,A1,N,1/4/2019,11:08:01,12176
12,10,D1,F1,D1,R,D1,Y,1/4/2019,11:08:01,5343
12,11,K1,B1,K1,R,K1,Y,1/4/2019,11:08:04,4296
12,12,F1,F1,B1,R,B1,N,1/4/2019,11:08:01,6431
12,13,I1,I1,C1,L,I1,Y,1/4/2019,11:08:04,4883
12,14,A1,A1,H1,L,A1,Y,1/4/2019,11:08:01,10213
12,15,G1,G1,K1,L,G1,Y,1/4/2019,11:08:04,6737
12,16,H1,H1,E1,L,H1,Y,1/4/2019,11:08:01,4440
12,17,E1,E1,B1,L,E1,Y,1/4/2019,11:08:04,3426
12,18,C1,E1,C1,R,C1,Y,1/4/2019,11:08:01,4879
12,19,B1,B1,K1,R,K1,N,1/4/2019,11:08:04,4732
12,20,H1,C1,H1,R,H1,Y,1/4/2019,11:08:04,5471
12,21,K1,D1,K1,L,D1,N,1/4/2019,11:08:01,6154
12,22,A1,I1,A1,R,A1,Y,1/4/2019,11:08:04,4554
12,23,B1,B1,I1,R,I1,N,1/4/2019,11:08:01,5265
12,24,C1,I1,C1,R,C1,Y,1/4/2019,11:08:04,4577
12,25,G1,D1,G1,R,G1,Y,1/4/2019,11:08:01,13887
12,26,D1,D1,K1,L,D1,Y,1/4/2019,11:08:04,3502
12,27,E1,E1,I1,L,E1,Y,1/4/2019,11:08:01,6964
12,28,F1,F1,K1,R,K1,N,1/4/2019,11:08:04,5282
12,29,I1,I1,E1,L,I1,Y,1/4/2019,11:08:01,5242
12,30,C1,H1,C1,R,C1,Y,1/4/2019,11:08:01,8098
12,31,E1,H1,E1,R,E1,Y,1/4/2019,11:08:04,3183
12,32,H1,D1,H1,R,H1,Y,1/4/2019,11:08:01,7901
12,33,I1,A1,I1,R,I1,Y,1/4/2019,11:08:04,5660
12,34,A1,K1,A1,L,K1,N,1/4/2019,11:08:01,10599
12,35,B1,C1,B1,R,B1,Y,1/4/2019,11:08:04,5403
12,36,F1,F1,G1,L,F1,Y,1/4/2019,11:08:01,7742
12,37,K1,K1,F1,L,K1,Y,1/4/2019,11:08:04,10622
12,38,D1,H1,D1,R,D1,Y,1/4/2019,11:08:01,5771
12,39,G1,E1,G1,R,G1,Y,1/4/2019,11:08:04,4364
13,0,apple,banana,apple,R,apple,Y,1/14/2019,16:40:48,19931
13,1,artichoke,onion,artichoke,R,artichoke,Y,1/14/2019,16:40:27,17795
13,2,onion,onion,artichoke,L,onion,Y,1/14/2019,16:40:48,21453
13,3,apple,banana,apple,R,apple,Y,1/14/2019,16:40:27,14683
13,4,artichoke,artichoke,onion,L,artichoke,Y,1/14/2019,16:40:48,13329
13,5,onion,onion,artichoke,L,onion,Y,1/14/2019,16:40:27,11045
13,0,K1,A1,K1,R,K1,Y,1/14/2019,16:40:48,26586
13,1,D1,D1,K1,L,D1,Y,1/14/2019,16:40:27,9499
13,2,B1,B1,I1,L,B1,Y,1/14/2019,16:40:48,5353
13,3,C1,C1,I1,L,C1,Y,1/14/2019,16:40:27,6264
13,4,G1,D1,G1,R,G1,Y,1/14/2019,16:40:48,6462
13,5,A1,D1,A1,R,A1,Y,1/14/2019,16:40:27,3972
13,6,H1,H1,A1,L,H1,Y,1/14/2019,16:40:48,4496
13,7,I1,I1,A1,L,I1,Y,1/14/2019,16:40:27,6327
13,8,E1,H1,E1,R,E1,Y,1/14/2019,16:40:48,9511
13,9,F1,B1,F1,R,F1,Y,1/14/2019,16:40:27,6732
13,10,E1,E1,A1,L,E1,Y,1/14/2019,16:40:27,14927
13,11,I1,C1,I1,R,I1,Y,1/14/2019,16:40:48,6603
13,12,G1,C1,G1,R,G1,Y,1/14/2019,16:40:27,5290
13,13,D1,F1,D1,R,D1,Y,1/14/2019,16:40:48,3681
13,14,K1,K1,B1,R,B1,N,1/14/2019,16:40:27,21272
13,15,F1,G1,F1,R,F1,Y,1/14/2019,16:40:48,35550
13,16,B1,B1,K1,L,B1,Y,1/14/2019,16:40:27,7679
13,17,C1,H1,C1,R,C1,Y,1/14/2019,16:40:48,7261
13,18,H1,E1,H1,R,H1,Y,1/14/2019,16:40:27,17921
13,19,A1,K1,A1,R,A1,Y,1/14/2019,16:40:48,2833
13,20,K1,K1,D1,L,K1,Y,1/14/2019,16:40:48,12262
13,21,C1,C1,E1,L,C1,Y,1/14/2019,16:40:27,3988
13,22,G1,E1,G1,R,G1,Y,1/14/2019,16:40:48,4629
13,23,A1,A1,H1,L,A1,Y,1/14/2019,16:40:27,6119
13,24,B1,D1,B1,R,B1,Y,1/14/2019,16:40:48,3216
13,25,F1,F1,C1,L,F1,Y,1/14/2019,16:40:27,6303
13,26,H1,D1,H1,R,H1,Y,1/14/2019,16:40:48,18772
13,27,I1,B1,I1,R,I1,Y,1/14/2019,16:40:27,6944
13,28,E1,B1,E1,R,E1,Y,1/14/2019,16:40:48,4267
13,29,D1,H1,D1,R,D1,Y,1/14/2019,16:40:27,4350
13,30,E1,I1,E1,R,E1,Y,1/14/2019,16:40:27,18136
13,31,A1,I1,A1,R,A1,Y,1/14/2019,16:40:48,3999
13,32,K1,F1,K1,R,K1,Y,1/14/2019,16:40:27,5919
13,33,F1,F1,K1,L,F1,Y,1/14/2019,16:40:48,5592
13,34,H1,H1,C1,L,H1,Y,1/14/2019,16:40:27,10165
13,35,C1,A1,C1,R,C1,Y,1/14/2019,16:40:48,4980
13,36,G1,G1,K1,L,G1,Y,1/14/2019,16:40:27,5346
13,37,D1,E1,D1,R,D1,Y,1/14/2019,16:40:48,9387
13,38,B1,C1,B1,R,B1,Y,1/14/2019,16:40:27,3393
13,39,I1,I1,E1,L,I1,Y,1/14/2019,16:40:48,4472
14,0,apple,apple,banana,L,apple,Y,1/14/2019,17:38:00,4487
14,1,artichoke,onion,artichoke,R,artichoke,Y,1/14/2019,17:37:56,9709
14,2,onion,artichoke,onion,R,onion,Y,1/14/2019,17:38:00,2496
14,3,apple,apple,banana,L,apple,Y,1/14/2019,17:37:56,3463
14,4,artichoke,onion,artichoke,R,artichoke,Y,1/14/2019,17:38:00,3216
14,5,onion,artichoke,onion,R,onion,Y,1/14/2019,17:37:56,9298
14,0,D1,F1,D1,R,D1,Y,1/14/2019,17:38:00,1977
14,1,E1,H1,E1,R,E1,Y,1/14/2019,17:37:56,9665
14,2,C1,C1,H1,L,C1,Y,1/14/2019,17:38:00,4123
14,3,B1,B1,D1,L,B1,Y,1/14/2019,17:37:56,5111
14,4,H1,H1,E1,L,H1,Y,1/14/2019,17:38:00,6963
14,5,G1,G1,D1,L,G1,Y,1/14/2019,17:37:56,7454
14,6,K1,B1,K1,R,K1,Y,1/14/2019,17:38:00,9251
14,7,A1,A1,H1,L,A1,Y,1/14/2019,17:37:56,6212
14,8,I1,I1,A1,L,I1,Y,1/14/2019,17:38:00,4965
14,9,F1,F1,G1,L,F1,Y,1/14/2019,17:37:56,12147
14,10,K1,D1,K1,R,K1,Y,1/14/2019,17:37:56,11179
14,11,E1,E1,B1,L,E1,Y,1/14/2019,17:38:00,5831
14,12,H1,H1,C1,L,H1,Y,1/14/2019,17:37:56,4672
14,13,G1,G1,C1,L,G1,Y,1/14/2019,17:38:00,7387
14,14,I1,B1,I1,R,I1,Y,1/14/2019,17:37:56,9979
14,15,B1,I1,B1,R,B1,Y,1/14/2019,17:38:00,4032
14,16,D1,D1,E1,L,D1,Y,1/14/2019,17:37:56,3875
14,17,F1,B1,F1,R,F1,Y,1/14/2019,17:38:00,6140
14,18,C1,A1,C1,R,C1,Y,1/14/2019,17:37:56,3822
14,19,A1,K1,A1,R,A1,Y,1/14/2019,17:38:00,7991
14,20,D1,D1,K1,L,D1,Y,1/14/2019,17:38:00,5129
14,21,E1,I1,E1,R,E1,Y,1/14/2019,17:37:56,4417
14,22,H1,D1,H1,R,H1,Y,1/14/2019,17:38:00,3675
14,23,G1,E1,G1,R,G1,Y,1/14/2019,17:37:56,4876
14,24,K1,A1,K1,R,K1,Y,1/14/2019,17:38:00,4590
14,25,F1,C1,F1,R,F1,Y,1/14/2019,17:37:56,6970
14,26,C1,C1,E1,L,C1,Y,1/14/2019,17:38:00,6021
14,27,A1,A1,I1,L,A1,Y,1/14/2019,17:37:56,5347
14,28,I1,I1,C1,L,I1,Y,1/14/2019,17:38:00,2959
14,29,B1,B1,K1,L,B1,Y,1/14/2019,17:37:56,5042
14,30,H1,H1,A1,L,H1,Y,1/14/2019,17:37:56,5145
14,31,G1,K1,G1,R,G1,Y,1/14/2019,17:38:00,5084
14,32,D1,D1,H1,L,D1,Y,1/14/2019,17:37:56,3467
14,33,F1,F1,K1,L,F1,Y,1/14/2019,17:38:00,3940
14,34,C1,I1,C1,R,C1,Y,1/14/2019,17:37:56,4742
14,35,A1,D1,A1,R,A1,Y,1/14/2019,17:38:00,3873
14,36,I1,I1,E1,L,I1,Y,1/14/2019,17:37:56,4013
14,37,E1,E1,A1,R,A1,N,1/14/2019,17:38:00,4108
14,38,K1,F1,K1,R,K1,Y,1/14/2019,17:37:56,16156
14,39,B1,B1,C1,L,B1,Y,1/14/2019,17:38:00,3505
15,0,apple,apple,banana,L,apple,Y,1/15/2019,10:21:36,7730
15,1,artichoke,artichoke,onion,L,artichoke,Y,1/15/2019,10:21:34,37528
15,2,onion,artichoke,onion,R,onion,Y,1/15/2019,10:21:36,7671
15,3,apple,banana,apple,L,banana,N,1/15/2019,10:21:34,4854
15,4,artichoke,onion,artichoke,R,artichoke,Y,1/15/2019,10:21:36,4829
15,5,onion,onion,artichoke,L,onion,Y,1/15/2019,10:21:34,5832
15,0,H1,C1,H1,R,H1,Y,1/15/2019,10:21:36,6586
15,1,A1,I1,A1,L,I1,N,1/15/2019,10:21:34,8294
15,2,G1,D1,G1,R,G1,Y,1/15/2019,10:21:36,9933
15,3,K1,B1,K1,L,B1,N,1/15/2019,10:21:34,7729
15,4,I1,B1,I1,R,I1,Y,1/15/2019,10:21:36,5443
15,5,E1,E1,B1,R,B1,N,1/15/2019,10:21:34,6555
15,6,B1,C1,B1,R,B1,Y,1/15/2019,10:21:36,3716
15,7,F1,F1,C1,L,F1,Y,1/15/2019,10:21:34,13835
15,8,C1,C1,E1,L,C1,Y,1/15/2019,10:21:36,6142
15,9,D1,E1,D1,R,D1,Y,1/15/2019,10:21:34,27415
15,10,B1,I1,B1,L,I1,N,1/15/2019,10:21:34,9681
15,11,K1,K1,A1,L,K1,Y,1/15/2019,10:21:36,5528
15,12,G1,K1,G1,R,G1,Y,1/15/2019,10:21:34,21180
15,13,E1,E1,H1,L,E1,Y,1/15/2019,10:21:36,4845
15,14,C1,A1,C1,R,C1,Y,1/15/2019,10:21:34,7721
15,15,A1,K1,A1,R,A1,Y,1/15/2019,10:21:36,8456
15,16,I1,A1,I1,R,I1,Y,1/15/2019,10:21:34,11754
15,17,F1,F1,K1,R,K1,N,1/15/2019,10:21:36,7230
15,18,H1,H1,A1,L,H1,Y,1/15/2019,10:21:34,23443
15,19,D1,H1,D1,R,D1,Y,1/15/2019,10:21:36,4066
15,20,G1,G1,E1,L,G1,Y,1/15/2019,10:21:36,22235
15,21,K1,K1,D1,L,K1,Y,1/15/2019,10:21:34,9361
15,22,B1,D1,B1,R,B1,Y,1/15/2019,10:21:36,4214
15,23,E1,E1,A1,L,E1,Y,1/15/2019,10:21:34,19590
15,24,H1,E1,H1,R,H1,Y,1/15/2019,10:21:36,30453
15,25,A1,A1,D1,L,A1,Y,1/15/2019,10:21:34,10675
15,26,I1,C1,I1,R,I1,Y,1/15/2019,10:21:36,4572
15,27,F1,G1,F1,L,G1,N,1/15/2019,10:21:34,13729
15,28,C1,H1,C1,R,C1,Y,1/15/2019,10:21:36,4695
15,29,D1,F1,D1,R,D1,Y,1/15/2019,10:21:34,17605
15,30,I1,I1,E1,L,I1,Y,1/15/2019,10:21:34,9832
15,31,E1,E1,I1,L,E1,Y,1/15/2019,10:21:36,4121
15,32,H1,D1,H1,R,H1,Y,1/15/2019,10:21:34,23611
15,33,F1,B1,F1,R,F1,Y,1/15/2019,10:21:36,33900
15,34,B1,K1,B1,L,K1,N,1/15/2019,10:21:34,5407
15,35,K1,K1,F1,L,K1,Y,1/15/2019,10:21:36,5480
15,36,G1,G1,C1,R,C1,N,1/15/2019,10:21:34,14549
15,37,D1,K1,D1,R,D1,Y,1/15/2019,10:21:36,4818
15,38,C1,C1,I1,L,C1,Y,1/15/2019,10:21:34,5902
15,39,A1,H1,A1,R,A1,Y,1/15/2019,10:21:36,4093
16,0,apple,apple,banana,L,apple,Y,1/15/2019,11:01:43,13984
16,1,artichoke,artichoke,onion,L,artichoke,Y,1/15/2019,11:01:43,21684
16,2,onion,artichoke,onion,R,onion,Y,1/15/2019,11:01:43,9992
16,3,apple,banana,apple,R,apple,Y,1/15/2019,11:01:43,5707
16,4,artichoke,onion,artichoke,R,artichoke,Y,1/15/2019,11:01:43,5016
16,5,onion,artichoke,onion,R,onion,Y,1/15/2019,11:01:43,2492
16,0,E1,H1,E1,R,E1,Y,1/15/2019,11:01:43,24146
16,1,D1,K1,D1,L,K1,N,1/15/2019,11:01:43,29774
16,2,G1,D1,G1,R,G1,Y,1/15/2019,11:01:43,9718
16,3,K1,K1,F1,R,F1,N,1/15/2019,11:01:43,25609
16,4,F1,C1,F1,R,F1,Y,1/15/2019,11:01:43,19387
16,5,A1,A1,K1,L,A1,Y,1/15/2019,11:01:43,8611
16,6,I1,I1,E1,L,I1,Y,1/15/2019,11:01:43,7277
16,7,H1,H1,C1,L,H1,Y,1/15/2019,11:01:43,12044
16,8,B1,D1,B1,R,B1,Y,1/15/2019,11:01:43,7381
16,9,C1,C1,E1,R,E1,N,1/15/2019,11:01:43,44432
16,10,B1,K1,B1,R,B1,Y,1/15/2019,11:01:43,11363
16,11,H1,E1,H1,L,E1,N,1/15/2019,11:01:43,5478
16,12,F1,F1,B1,L,F1,Y,1/15/2019,11:01:43,10535
16,13,D1,E1,D1,R,D1,Y,1/15/2019,11:01:43,6005
16,14,E1,E1,A1,R,A1,N,1/15/2019,11:01:43,23428
16,15,C1,I1,C1,R,C1,Y,1/15/2019,11:01:43,16753
16,16,G1,C1,G1,R,G1,Y,1/15/2019,11:01:43,9411
16,17,K1,D1,K1,R,K1,Y,1/15/2019,11:01:43,13174
16,18,I1,C1,I1,R,I1,Y,1/15/2019,11:01:43,9697
16,19,A1,A1,D1,L,A1,Y,1/15/2019,11:01:43,5952
16,20,F1,G1,F1,R,F1,Y,1/15/2019,11:01:43,19081
16,21,A1,A1,I1,L,A1,Y,1/15/2019,11:01:43,6601
16,22,I1,A1,I1,R,I1,Y,1/15/2019,11:01:43,4670
16,23,K1,A1,K1,R,K1,Y,1/15/2019,11:01:43,6338
16,24,G1,G1,K1,L,G1,Y,1/15/2019,11:01:43,9429
16,25,H1,H1,A1,L,H1,Y,1/15/2019,11:01:43,20526
16,26,E1,I1,E1,R,E1,Y,1/15/2019,11:01:43,11837
16,27,C1,C1,A1,L,C1,Y,1/15/2019,11:01:43,13928
16,28,B1,B1,I1,L,B1,Y,1/15/2019,11:01:43,7224
16,29,D1,F1,D1,R,D1,Y,1/15/2019,11:01:43,15602
16,30,E1,E1,B1,L,E1,Y,1/15/2019,11:01:43,11372
16,31,D1,D1,H1,L,D1,Y,1/15/2019,11:01:43,9115
16,32,I1,B1,I1,R,I1,Y,1/15/2019,11:01:43,7113
16,33,A1,H1,A1,R,A1,Y,1/15/2019,11:01:43,6247
16,34,G1,G1,E1,L,G1,Y,1/15/2019,11:01:43,6974
16,35,C1,C1,H1,L,C1,Y,1/15/2019,11:01:43,51160
16,36,F1,F1,K1,L,F1,Y,1/15/2019,11:01:43,9615
16,37,H1,D1,H1,R,H1,Y,1/15/2019,11:01:43,4617
16,38,B1,B1,C1,L,B1,Y,1/15/2019,11:01:43,13562
16,39,K1,B1,K1,R,K1,Y,1/15/2019,11:01:43,3767
